ID,Label,Layer,TSNE_1,TSNE_2,Pred_Prob
sp|P08104|SCN3A_RAT,1,Input_Layer,-16.18824,-2.8224726,0.9995189
sp|P0AAT4|YBDG_ECOLI,0,Input_Layer,-6.487741,-22.525757,0.007347913
sp|Q2EG98|PK1L3_MOUSE,0,Input_Layer,10.676482,6.4476166,0.0072397725
sp|F4IN58|PIEZO_ARATH,0,Input_Layer,-19.082073,10.364569,0.0034660231
sp|A0JMD4|TPC2_DANRE,1,Input_Layer,-5.909129,4.1224236,0.99929297
sp|Q05B45|TACAN_BOVIN,0,Input_Layer,-22.040695,1.8553157,0.0013972225
sp|Q93971|TRPG_CAEEL,0,Input_Layer,3.1079743,-0.13727325,0.00046711648
sp|Q5A2J7|YVC1_CANAL,1,Input_Layer,5.937433,15.177842,0.9971957
sp|Q9BVC6|TM109_HUMAN,1,Input_Layer,3.6556106,-7.2130146,0.9970962
sp|P25396|TEHA_ECOLI,0,Input_Layer,-11.062007,24.438332,0.004940877
sp|O61365|NACH_DROME,0,Input_Layer,22.46564,8.416121,0.001635124
sp|Q8I4B0|KCNSK_CAEEL,1,Input_Layer,-9.4827175,-0.28139606,0.99392384
sp|Q94A87|CSCL9_ARATH,0,Input_Layer,3.2903695,9.567642,0.0008356036
sp|Q9ULK0|GRID1_HUMAN,0,Input_Layer,6.0486474,-3.526051,0.0042466754
sp|Q8GX93|CLCE_ARATH,1,Input_Layer,15.4967785,-9.413582,0.99879277
sp|Q8IU68|TMC8_HUMAN,0,Input_Layer,7.223835,5.361926,0.0006056937
sp|Q8CIR4|TRPM6_MOUSE,0,Input_Layer,1.2487721,0.8722997,0.0006674118
sp|Q18297|TRPA1_CAEEL,0,Input_Layer,-4.3150263,10.206608,0.008140799
sp|Q9M2D2|VCCN1_ARATH,1,Input_Layer,17.712372,-9.0804405,0.98721796
sp|Q54AX6|CLCA_DICDI,1,Input_Layer,11.502354,-7.527768,0.99780184
sp|Q19907|TWK12_CAEEL,0,Input_Layer,-7.807058,-10.069544,0.008322454
sp|T0DVE4|MSCS_HELPX,0,Input_Layer,-12.239349,13.926147,0.0020336264
sp|E9PTA2|TRPM2_RAT,0,Input_Layer,0.7615894,2.2028782,0.001033431
sp|P34271|CUP4_CAEEL,0,Input_Layer,10.83375,-18.375957,0.0031332432
sp|Q7RTM1|OTOP1_HUMAN,0,Input_Layer,0.9453374,-8.874131,0.0028485346
sp|Q8TDN1|KCNG4_HUMAN,1,Input_Layer,-6.6428394,0.32084313,0.9976472
sp|P97794|KCNJ8_MOUSE,1,Input_Layer,-4.6551385,-15.673783,0.99946076
sp|Q9VR82|INX6_DROME,0,Input_Layer,2.2332857,23.073605,0.0011892351
sp|P51172|SCNND_HUMAN,0,Input_Layer,14.880836,5.359319,0.005522973
sp|A8MYU2|KCNU1_HUMAN,1,Input_Layer,-13.223038,5.024719,0.9950648
sp|Q7VYU0|FLUC_BORPE,0,Input_Layer,24.529852,-3.8160002,0.002523615
sp|Q9VAJ3|PPK19_DROME,0,Input_Layer,23.003973,8.513915,0.0020651526
sp|G5EBR3|GLUCL_CAEEL,0,Input_Layer,6.374434,-19.806938,0.001671432
sp|Q57CD7|FLUC1_BRUAB,0,Input_Layer,23.310616,-2.7728677,0.0024869945
sp|M9MSG8|PIEZO_DROME,0,Input_Layer,-18.73878,11.619864,0.0029264314
sp|Q9MYW0|TRPC6_BOVIN,0,Input_Layer,-1.6875968,0.11322843,0.0014989596
sp|Q86JM7|P2XA_DICDI,0,Input_Layer,20.628357,5.670049,0.0036660852
sp|Q7Z442|PK1L2_HUMAN,0,Input_Layer,11.461456,4.855824,0.00168437
sp|Q32LT7|TTYH3_DANRE,0,Input_Layer,-16.695251,-10.380371,0.0010383986
sp|Q57603|MVP_METJA,1,Input_Layer,-11.371537,9.412178,0.9969709
sp|P22770|ACHA7_CHICK,0,Input_Layer,2.9001238,-19.067522,0.00080115284
sp|Q7RTS5|OTOP3_HUMAN,0,Input_Layer,1.4116274,-8.7481575,0.010828735
sp|Q9JJV9|SCN5A_MOUSE,1,Input_Layer,-14.7768545,-0.4983069,0.9991248
sp|Q96KK3|KCNS1_HUMAN,1,Input_Layer,-6.315016,-0.08975221,0.9976047
sp|P0A333|KCSA_STRCO,0,Input_Layer,-10.672393,-10.497285,0.002075169
sp|Q9HB15|KCNKC_HUMAN,1,Input_Layer,-11.080573,-14.349799,0.9991697
sp|Q9U298|ACH8_CAEEL,0,Input_Layer,7.6360884,-17.521358,0.0010303182
sp|P92943|CLCD_ARATH,1,Input_Layer,9.556435,-9.3714,0.9997979
sp|Q03720|SLO_DROME,1,Input_Layer,-19.372377,-3.3853998,0.9991935
sp|A6H7B0|PLLP_BOVIN,0,Input_Layer,-18.418118,-12.988857,0.0019372774
sp|Q76LB1|ALMT1_WHEAT,0,Input_Layer,18.12483,-12.293176,0.008082258
sp|A8DYE2|TRPCG_DROME,0,Input_Layer,2.774666,-0.068595074,0.0021373834
sp|Q20332|TTYH1_CAEEL,0,Input_Layer,-17.790802,-9.540347,0.005546692
sp|Q24498|RYR_DROME,0,Input_Layer,-4.579843,15.355751,0.0037613537
sp|Q06538|CSC1_YEAST,0,Input_Layer,4.0672174,12.194188,0.0029300249
sp|Q96RD6|PANX2_HUMAN,0,Input_Layer,-2.2918482,-5.068949,0.011693406
sp|P58735|S26A1_MOUSE,0,Input_Layer,6.0063133,-9.4869585,0.002355234
sp|Q5T3F8|CSCL2_HUMAN,0,Input_Layer,3.3019693,7.141137,0.004110583
sp|Q8L7W1|MSL3_ARATH,0,Input_Layer,17.033934,-7.3000927,0.008363483
sp|P23645|BIB_DROME,0,Input_Layer,-13.579047,-8.451572,0.01000449
sp|B5X1G3|GPHR_SALSA,1,Input_Layer,-22.092264,2.1115453,0.99728227
sp|Q21974|UNC8_CAEEL,0,Input_Layer,19.856344,9.218778,0.0031289954
sp|P35500|SCNA_DROME,1,Input_Layer,-15.490407,-2.6990619,0.9996985
sp|Q5R1P3|NMDE2_CANLF,1,Input_Layer,5.786274,-2.3023963,0.99649954
sp|P17644|ACH2_DROME,0,Input_Layer,2.2510371,-19.765238,0.0042036544
sp|O43497|CAC1G_HUMAN,1,Input_Layer,-15.723221,0.3518443,0.999292
sp|A2ARP9|CTSR2_MOUSE,1,Input_Layer,-6.0481534,6.26186,0.9984176
sp|Q9U3N4|INX6_CAEEL,0,Input_Layer,2.9950423,21.434212,0.0026236211
sp|P37002|FLUC_ECOLI,0,Input_Layer,24.499691,-3.672748,0.0025982896
sp|Q9NA13|IPLA_DICDI,0,Input_Layer,12.628657,-6.7805886,0.0076658567
sp|Q09274|UN105_CAEEL,0,Input_Layer,20.354565,10.098795,0.0011731845
sp|Q5YCC7|TMC3_CHICK,0,Input_Layer,4.2026076,2.6669214,0.013856217
sp|Q8NEC5|CTSR1_HUMAN,1,Input_Layer,8.144195,8.2917595,0.9971855
sp|Q9JK45|KCNQ5_MOUSE,1,Input_Layer,-5.493005,-2.8063285,0.99896014
sp|Q8BFU8|VGLU3_MOUSE,0,Input_Layer,2.415894,-3.5868762,0.003278464
sp|Q9FWX6|KCO4_ARATH,0,Input_Layer,22.894926,-12.059156,0.002817864
sp|P10861|UCP1_BOVIN,0,Input_Layer,2.2972038,-4.3977633,0.0023398153
sp|Q96ER9|MITOK_HUMAN,0,Input_Layer,-5.8157616,20.523506,0.00788799
sp|Q96PH1|NOX5_HUMAN,0,Input_Layer,-10.647737,2.4463322,0.011680189
sp|Q01118|SCN7A_HUMAN,1,Input_Layer,-16.144787,4.1582747,0.9968984
sp|P75783|YBIO_ECOLI,0,Input_Layer,-6.9652843,-23.050488,0.0029074438
sp|P56699|CAC1E_DIPOM,1,Input_Layer,-14.805106,-1.3510137,0.99912435
sp|Q91892|CLCC1_XENLA,0,Input_Layer,28.740627,3.8021224,0.0044809864
sp|Q9FVQ5|CSCL1_ARATH,0,Input_Layer,4.1289697,9.307423,0.0021379457
sp|Q14643|ITPR1_HUMAN,0,Input_Layer,-6.2108893,13.882929,0.003771681
sp|O01634|INX12_CAEEL,0,Input_Layer,1.7498186,20.211384,0.0045053847
sp|Q24352|GBRAL_DROME,0,Input_Layer,5.4046226,-23.945665,0.0014136765
sp|Q24418|NMDA1_DROME,1,Input_Layer,7.4910493,-2.516216,0.97234917
sp|Q8BLA8|TRPA1_MOUSE,1,Input_Layer,-4.0622735,9.705449,0.97605455
sp|H1AFJ6|SCNNB_NEOFS,0,Input_Layer,19.49223,7.6737666,0.0060092807
sp|Q9JLF1|GBRT_MOUSE,0,Input_Layer,9.439847,-22.268053,0.0059671183
sp|Q9PT84|KCNH6_CHICK,1,Input_Layer,-4.1569266,-2.3842268,0.99663264
sp|P24045|GBRB4_CHICK,0,Input_Layer,2.4210262,-20.697863,0.0029714592
sp|Q13936|CAC1C_HUMAN,1,Input_Layer,-16.808962,-2.0567963,0.9981589
sp|Q95L74|CY24B_BISBI,1,Input_Layer,-10.860891,2.546094,0.9956371
sp|P39285|MSCM_ECOLI,0,Input_Layer,-7.161042,-23.259142,0.0015871132
sp|Q0V9Z3|PACC1_XENTR,0,Input_Layer,24.656328,7.8148584,0.00092339
sp|F4IME2|MSL8_ARATH,0,Input_Layer,10.791214,12.244642,0.00012549334
sp|Q03445|GLR1_DROME,0,Input_Layer,8.385779,-2.1613226,0.0072476454
sp|Q9EQJ0|TPC1_MOUSE,1,Input_Layer,-6.1118317,3.5901117,0.99882084
sp|O49696|ALMTC_ARATH,0,Input_Layer,18.650913,-11.566566,0.003814619
sp|Q9NTG1|PKDRE_HUMAN,0,Input_Layer,11.62504,5.011047,0.0022057048
sp|Q9NQ90|ANO2_HUMAN,0,Input_Layer,3.1351113,5.242455,0.022779351
sp|Q708S3|ASI4B_DANRE,0,Input_Layer,17.404392,6.7632985,0.0006457176
sp|Q8TDX9|PK1L1_HUMAN,0,Input_Layer,11.720255,5.8726053,0.0035324534
sp|Q6Q1P3|KCNKI_RAT,1,Input_Layer,-9.354166,-15.964512,0.9973793
sp|Q9SFB0|DTX43_ARATH,0,Input_Layer,15.507326,-10.833471,0.00269385
sp|Q9GQ00|MOD1_CAEEL,0,Input_Layer,6.4589043,-20.92111,0.0016359059
sp|E4TN31|TM175_MARTH,0,Input_Layer,-11.463853,19.152977,0.0034248254
sp|P44741|TEHA_HAEIN,0,Input_Layer,-11.055226,24.41474,0.0015734273
sp|P52192|IRK1_CAEEL,1,Input_Layer,-4.3007336,-13.89366,0.9978459
sp|Q16478|GRIK5_HUMAN,0,Input_Layer,5.69591,-4.3924184,0.0033601308
sp|O00555|CAC1A_HUMAN,1,Input_Layer,-15.809415,-1.4852104,0.9988979
sp|Q9V9Y4|PHCL2_DROME,0,Input_Layer,9.347543,-20.145945,0.0025162676
sp|Q05037|KCNA4_BOVIN,1,Input_Layer,-9.152682,-2.5595675,0.99947995
sp|Q8R6L9|MSCS_CALS4,0,Input_Layer,-12.45316,13.5136175,0.01272529
sp|A0A061ACU2|PIEZ1_CAEEL,0,Input_Layer,-18.749681,11.627874,0.0025039942
sp|Q9HCF6|TRPM3_HUMAN,0,Input_Layer,0.010099399,-0.20798288,0.00070574885
sp|Q94526|ORK1_DROME,0,Input_Layer,-7.751467,-8.777226,0.0038453194
sp|Q28181|CNGB1_BOVIN,0,Input_Layer,8.140626,2.782372,0.012033298
sp|P19334|TRP_DROME,0,Input_Layer,0.17181842,5.6304636,0.0004967871
sp|Q9GJS9|GLRB_BOVIN,0,Input_Layer,2.651224,-21.587137,0.0013737176
sp|Q00975|CAC1B_HUMAN,1,Input_Layer,-16.30294,-1.0078821,0.9983229
sp|A2AIR5|NMD3A_MOUSE,0,Input_Layer,6.758828,-3.6334097,0.004983258
sp|Q9LD37|CNG20_ARATH,0,Input_Layer,13.088995,14.943006,0.016346522
sp|Q09917|PKD2_SCHPO,0,Input_Layer,5.8621163,12.218907,0.0024989068
sp|O15547|P2RX6_HUMAN,0,Input_Layer,16.620396,3.9398992,0.005938972
sp|O65718|CNGC2_ARATH,1,Input_Layer,13.213693,15.234713,0.99340653
sp|Q9P0X4|CAC1I_HUMAN,1,Input_Layer,-16.204699,0.09213123,0.9997745
sp|Q5QM84|TPC1_ORYSJ,1,Input_Layer,-5.5992417,3.638479,0.9987594
sp|P0AEB5|YNAI_ECOLI,0,Input_Layer,-11.284113,13.358425,0.002663931
sp|Q9FL25|KCO2_ARATH,0,Input_Layer,22.870165,-11.217198,0.00041878433
sp|O61788|INX17_CAEEL,0,Input_Layer,3.284971,20.720263,0.0031343545
sp|Q9R244|TRPC2_MOUSE,0,Input_Layer,-2.747191,0.041613612,0.0005652668
sp|A7T1N0|TMP2L_NEMVE,0,Input_Layer,1.0993422,3.6725948,0.00310082
sp|Q9W0Y8|SCN60_DROME,1,Input_Layer,-12.270094,-2.8982453,0.99725753
sp|Q19038|DEL1_CAEEL,0,Input_Layer,20.417841,8.71816,0.0023007842
sp|O82226|CNGC6_ARATH,1,Input_Layer,13.041252,15.65226,0.9930635
sp|Q5FKD2|FLUC1_LACAC,0,Input_Layer,25.392237,-2.363319,0.0048812395
sp|O43526|KCNQ2_HUMAN,1,Input_Layer,-6.062707,-2.97361,0.99752027
sp|P37020|GEF1_YEAST,1,Input_Layer,11.085511,-7.773822,0.99960035
sp|Q96RD7|PANX1_HUMAN,0,Input_Layer,-1.077182,-5.229126,0.0009789375
sp|Q8GXJ4|GLR34_ARATH,0,Input_Layer,14.778308,-2.6509833,0.007086169
sp|Q9UM00|TMCO1_HUMAN,0,Input_Layer,-22.667646,-0.5082973,0.0013687543
sp|P23849|TRKG_ECOLI,0,Input_Layer,-1.113342,-13.832139,0.0019558736
sp|Q9LS46|ALMT9_ARATH,0,Input_Layer,18.305534,-11.338125,0.0033698091
sp|P24585|DEG1_CAEEL,0,Input_Layer,19.59958,10.139551,0.0021511528
sp|Q7Z020|TRPA1_DROME,0,Input_Layer,-3.5830173,9.810469,0.012073158
sp|Q9Y3Q4|HCN4_HUMAN,1,Input_Layer,-6.363938,-5.0670037,0.99905723
sp|Q10025|DEL10_CAEEL,0,Input_Layer,20.637922,11.740736,0.00062921655
sp|O76554|ACH4_CAEEL,0,Input_Layer,8.538522,-19.513597,0.0016327377
sp|Q8RXR2|CLCF_ARATH,1,Input_Layer,15.350343,-9.6103,0.9982622
sp|P09483|ACHA4_RAT,0,Input_Layer,3.8287508,-18.970728,0.001922052
sp|Q9Y0A1|ITPR_CAEEL,0,Input_Layer,-6.3053956,15.663691,0.00011872115
sp|Q653P0|KOR1_ORYSJ,1,Input_Layer,-3.4089684,4.2348757,0.9970607
sp|Q1JV40|HVCN1_CIOIN,1,Input_Layer,-8.738074,3.8729873,0.99893636
sp|Q96NY7|CLIC6_HUMAN,1,Input_Layer,8.922637,2.8630972,0.99919456
sp|A5X5Y0|5HT3E_HUMAN,0,Input_Layer,5.278193,-15.603174,0.002203215
sp|Q03412|UNC7_CAEEL,0,Input_Layer,0.17893519,18.538303,0.0029148571
sp|Q18120|TWK18_CAEEL,1,Input_Layer,-8.709281,-11.040897,0.99269134
sp|Q64347|CLCN1_MOUSE,1,Input_Layer,8.322494,-8.877671,0.99830544
sp|Q9UI33|SCNBA_HUMAN,1,Input_Layer,-15.035836,3.7262368,0.9987066
sp|P34299|GLR1_CAEEL,0,Input_Layer,9.698962,-1.3321483,0.0027108504
sp|Q10914|GLR2_CAEEL,0,Input_Layer,10.34481,-1.7801747,0.00051587063
sp|Q9VL84|PPK11_DROME,0,Input_Layer,23.583366,8.958802,0.0019402667
sp|E2JF22|PIEZ1_MOUSE,0,Input_Layer,-18.804935,8.297538,0.0075425315
sp|P26362|CFTR_SQUAC,0,Input_Layer,-2.0286677,10.092984,0.00023091696
sp|D9N164|IRK10_PARME,1,Input_Layer,-2.1598809,-14.532554,0.994175
sp|Q96S66|CLCC1_HUMAN,0,Input_Layer,28.26914,3.5562508,0.004232056
sp|Q5FKD1|FLUC2_LACAC,0,Input_Layer,25.2839,-2.2800784,0.0042624446
sp|P40310|TOK1_YEAST,1,Input_Layer,7.178586,15.154529,0.9995753
sp|Q1PE15|MCU4_ARATH,0,Input_Layer,19.85807,-6.8332596,0.002472256
sp|Q9LV72|GLR12_ARATH,0,Input_Layer,16.068422,-3.0065541,0.00055666215
sp|Q86XQ3|CTSR3_HUMAN,1,Input_Layer,-7.1095915,6.7315874,0.9992824
sp|O95279|KCNK5_HUMAN,1,Input_Layer,-9.158121,-13.905328,0.9990409
sp|G5EG88|ACH23_CAEEL,0,Input_Layer,8.430913,-18.878113,0.0058073318
sp|Q8LBL1|KCO1_ARATH,0,Input_Layer,22.85389,-11.591923,0.0052057193
sp|Q02280|KCNAE_DROME,1,Input_Layer,-8.826921,-5.5265193,0.9979746
sp|Q8VHK5|MLC1_MOUSE,0,Input_Layer,-8.598717,6.6071005,0.0032316414
sp|Q9WVJ0|KCNH3_MOUSE,1,Input_Layer,-5.121311,-4.496188,0.99848086
sp|Q7Z2W7|TRPM8_HUMAN,0,Input_Layer,0.15134402,1.6911966,0.0027660907
sp|Q8IZF0|NALCN_HUMAN,1,Input_Layer,-12.469956,-0.044211805,0.99966323
sp|A0A2R8Q3S9|CLCC1_DANRE,0,Input_Layer,28.468754,3.6211612,0.007921954
sp|D3Z291|CAHM1_MOUSE,1,Input_Layer,-1.6808485,-7.7432494,0.988369
sp|P26591|GLRK_LYMST,0,Input_Layer,10.145509,-0.76601505,0.00349957
sp|P17970|KCNAB_DROME,1,Input_Layer,-10.504263,-5.921489,0.99673426
sp|Q07798|SPO75_YEAST,0,Input_Layer,3.0423894,12.747377,0.0014003223
sp|Q5R3K3|CAHM6_HUMAN,0,Input_Layer,-2.0282276,-8.832719,0.033953343
sp|O61715|INX19_CAEEL,0,Input_Layer,0.90540874,19.214762,0.002627697
sp|Q9Z258|KCNT1_RAT,1,Input_Layer,-0.08363505,-1.469375,0.9975661
sp|O70212|5HT3A_CAVPO,0,Input_Layer,5.0521345,-15.920651,0.003576273
sp|Q9W0T5|PYX_DROME,0,Input_Layer,-3.3664064,9.057582,0.009185501
sp|Q8JFN7|ACH91_ONCMY,0,Input_Layer,6.9825087,-22.51506,0.005899603
sp|Q8VZL4|MSL1_ARATH,0,Input_Layer,17.204605,-7.3969393,0.003935454
sp|Q9JIS7|CAC1F_MOUSE,1,Input_Layer,-17.19778,-1.2812327,0.99851114
sp|Q7Z404|TMC4_HUMAN,0,Input_Layer,6.4972506,5.4904485,0.00019600072
sp|Q27295|EAT5_CAEEL,0,Input_Layer,2.2758033,19.715498,0.0032498105
sp|A0A0R4IMY7|TRPM2_DANRE,0,Input_Layer,0.6683556,2.3471894,0.00058596284
sp|Q9SZT4|CSCLE_ARATH,0,Input_Layer,2.5273297,9.787384,0.0008697104
sp|P51787|KCNQ1_HUMAN,1,Input_Layer,-6.039656,-2.4237938,0.9991405
sp|Q9VGH7|CLCN2_DROME,1,Input_Layer,8.5332575,-7.4397297,0.9991447
sp|Q90218|GLRK_ANAPL,0,Input_Layer,11.659884,-0.41571015,0.0013180382
sp|E1BNE9|KCNJ3_BOVIN,1,Input_Layer,-5.3105187,-16.433641,0.9955336
sp|Q58543|MSMJL_METJA,0,Input_Layer,-12.675939,12.861822,0.0034954818
sp|Q9XXD1|KVS4_CAEEL,1,Input_Layer,-8.682504,0.3437814,0.99960953
sp|Q7NDN8|GLIC_GLOVI,0,Input_Layer,2.2347338,-14.880664,0.004253468
sp|Q8N5C1|CAHM5_HUMAN,0,Input_Layer,-2.8974192,-8.5861845,0.017502151
sp|Q5YCC5|TMC7_CHICK,0,Input_Layer,5.3413553,6.045998,0.0038931929
sp|Q9GZU1|MCLN1_HUMAN,0,Input_Layer,-4.3814316,1.1433159,0.007033395
sp|Q9C8G5|CSCLD_ARATH,0,Input_Layer,4.0827,10.95363,0.0005161525
sp|Q979Z2|TVOK_THEVO,0,Input_Layer,-12.584593,10.432487,0.0020471106
sp|Q4GZT3|PKD2_BOVIN,1,Input_Layer,-3.9802446,-0.09992631,0.99336207
sp|Q8K424|TRPV3_MOUSE,0,Input_Layer,-1.9711792,1.1522627,0.00017981356
sp|C9D7C2|CAC1A_APIME,1,Input_Layer,-14.506321,-2.2073975,0.99956304
sp|Q6P9J9|ANO6_MOUSE,1,Input_Layer,3.1667912,5.4935846,0.96854836
sp|Q9BXS9|S26A6_HUMAN,0,Input_Layer,6.1884866,-9.374652,0.0032031215
sp|O81776|GLR24_ARATH,0,Input_Layer,15.389967,-2.9445276,0.0016385207
sp|Q9NA73|T38B2_CAEEL,0,Input_Layer,-23.801037,4.7940407,0.010548881
sp|Q9YDF8|KVAP_AERPE,1,Input_Layer,-12.223312,9.115847,0.99914014
sp|P78334|GBRE_HUMAN,0,Input_Layer,4.3604374,-20.27296,0.0008706191
sp|P24612|MEC4_CAEEL,0,Input_Layer,19.114231,9.744506,0.0012665091
sp|A0A1S4GYH6|IR21A_ANOGA,0,Input_Layer,10.152719,-4.2953453,0.0076297806
sp|Q8BGR2|LRC8D_MOUSE,0,Input_Layer,-0.39806208,-4.2791247,0.0012449998
sp|P50077|CCH1_YEAST,1,Input_Layer,5.777669,15.491237,0.99928623
sp|Q01956|KCNC3_RAT,1,Input_Layer,-6.8788085,-5.124192,0.9994843
sp|G5EFC3|KCNAG_CAEEL,1,Input_Layer,-8.449382,-1.0880208,0.9990343
sp|Q0P5A0|KCNK1_BOVIN,1,Input_Layer,-9.977291,-15.310344,0.99950886
sp|Q22271|UNC58_CAEEL,1,Input_Layer,-7.3852615,-10.868578,0.9923349
sp|Q91ZF1|KCJ15_RAT,1,Input_Layer,-4.1393147,-16.014263,0.99965775
sp|P76175|CLCB_ECOLI,1,Input_Layer,10.308665,-11.100771,0.99844176
sp|Q05973|SCN1_HETBL,1,Input_Layer,-14.713981,4.3298554,0.9983342
sp|Q96D96|HVCN1_HUMAN,1,Input_Layer,-7.523412,3.7997885,0.99796665
sp|Q24270|CAC1D_DROME,1,Input_Layer,-12.34637,-3.4698346,0.9983241
sp|Q87WD2|ERIC_PSESM,1,Input_Layer,10.482371,-10.406629,0.9977763
sp|Q9Y2U2|KCNK7_HUMAN,1,Input_Layer,-11.03304,-17.090048,0.99509746
sp|P0C550|AKT1_ORYSI,1,Input_Layer,-3.3895652,4.241964,0.9969086
sp|Q4ZHA6|KCNB2_BOVIN,1,Input_Layer,-3.6111953,-3.4523258,0.99667466
sp|Q9H3M0|KCNF1_HUMAN,1,Input_Layer,-7.939389,0.9111923,0.99927086
sp|Q96L42|KCNH8_HUMAN,1,Input_Layer,-3.9336798,-2.3401651,0.99937564
sp|P21817|RYR1_HUMAN,1,Input_Layer,-4.6711082,14.759027,0.9924204
sp|Q9QZ65|KCJ13_CAVPO,1,Input_Layer,-3.5345597,-15.444498,0.99911135
sp|P57789|KCNKA_HUMAN,1,Input_Layer,-9.020037,-13.3153515,0.99880755
sp|D0E0C2|SCNA1_PERAM,1,Input_Layer,-15.779533,4.365049,0.99775046
